ziplocationid,city,decomissioned,latitude,longitude,state,zip,zipType
38448,ALEXANDRIA,0,38.82,-77.08,VA,22303,STANDARD
38449,ALEXANDRIA,0,38.82,-77.08,VA,22304,STANDARD
38450,ALEXANDRIA,0,38.82,-77.08,VA,22305,STANDARD
38451,ALEXANDRIA,0,38.82,-77.08,VA,22306,STANDARD
38452,ALEXANDRIA,0,38.82,-77.08,VA,22307,STANDARD
38453,ALEXANDRIA,0,38.82,-77.08,VA,22308,STANDARD
38454,ALEXANDRIA,0,38.82,-77.08,VA,22309,STANDARD
38455,ALEXANDRIA,0,38.82,-77.08,VA,22310,STANDARD
38456,ALEXANDRIA,0,38.82,-77.08,VA,22311,STANDARD
38457,ALEXANDRIA,0,38.82,-77.08,VA,22312,STANDARD
38458,ALEXANDRIA,0,38.82,-77.08,VA,22313,"PO BOX"
38459,ALEXANDRIA,0,38.82,-77.08,VA,22314,STANDARD
38460,ALEXANDRIA,0,38.82,-77.08,VA,22315,STANDARD
38461,ALEXANDRIA,0,38.82,-77.08,VA,22320,"PO BOX"
38462,ALEXANDRIA,0,38.82,-77.08,VA,22331,STANDARD
38463,ALEXANDRIA,0,38.82,-77.08,VA,22332,STANDARD
38464,ALEXANDRIA,0,38.82,-77.08,VA,22333,UNIQUE
38465,ALEXANDRIA,0,38.82,-77.08,VA,22334,UNIQUE
38466,ALEXANDRIA,0,48.31,-2.12,VA,22350,UNIQUE
38467,AMISSVILLE,0,38.67,-77.99,VA,20106,STANDARD
38468,ANNANDALE,0,38.83,-77.21,VA,22003,STANDARD
38469,ARLINGTON,0,38.87,-77.1,VA,22201,STANDARD
38470,ARLINGTON,0,38.87,-77.1,VA,22202,STANDARD
38471,ARLINGTON,0,38.87,-77.1,VA,22203,STANDARD
38472,ARLINGTON,0,38.87,-77.1,VA,22204,STANDARD
38473,ARLINGTON,0,38.87,-77.1,VA,22205,STANDARD
38474,ARLINGTON,0,38.87,-77.1,VA,22206,STANDARD
38475,ARLINGTON,0,38.87,-77.1,VA,22207,STANDARD
38476,ARLINGTON,0,38.87,-77.1,VA,22209,STANDARD
38477,ARLINGTON,0,38.87,-77.1,VA,22210,"PO BOX"
38478,"FORT MYER",0,38.87,-77.07,VA,22211,STANDARD
38479,ARLINGTON,0,38.87,-77.1,VA,22212,UNIQUE
38480,ARLINGTON,0,38.87,-77.1,VA,22213,STANDARD
38481,ARLINGTON,0,38.87,-77.1,VA,22214,STANDARD
38482,ARLINGTON,0,38.87,-77.1,VA,22215,"PO BOX"
38483,ARLINGTON,0,38.87,-77.1,VA,22216,"PO BOX"
38484,ARLINGTON,0,38.87,-77.1,VA,22217,UNIQUE
38485,ARLINGTON,0,38.87,-77.1,VA,22219,"PO BOX"
38486,ARLINGTON,0,38.87,-77.1,VA,22222,UNIQUE
38487,ARLINGTON,0,38.87,-77.1,VA,22225,UNIQUE
38488,ARLINGTON,0,38.87,-77.1,VA,22226,UNIQUE
38489,ARLINGTON,0,38.87,-77.1,VA,22227,UNIQUE
38490,ARLINGTON,0,38.87,-77.1,VA,22230,UNIQUE
38491,ARLINGTON,0,38.87,-77.1,VA,22240,UNIQUE
38492,ARLINGTON,0,38.87,-77.1,VA,22241,UNIQUE
38493,ARLINGTON,0,38.87,-77.1,VA,22242,UNIQUE
38494,ARLINGTON,0,38.87,-77.1,VA,22243,UNIQUE
38495,ARLINGTON,0,38.87,-77.1,VA,22244,UNIQUE
38496,ARLINGTON,0,38.87,-77.1,VA,22245,UNIQUE
38497,ARLINGTON,0,38.87,-77.1,VA,22246,UNIQUE
38498,ASHBURN,0,39.04,-77.48,VA,20146,"PO BOX"
38499,ASHBURN,0,39.04,-77.48,VA,20147,STANDARD
38500,ASHBURN,0,39.04,-77.48,VA,20148,STANDARD
38501,ASHBURN,0,39.04,-77.48,VA,20149,UNIQUE
38502,BEALETON,0,38.57,-77.76,VA,22712,STANDARD
38503,BENTONVILLE,0,38.83,-78.31,VA,22610,STANDARD
38504,BERRYVILLE,0,39.14,-77.98,VA,22611,STANDARD
38505,BLUEMONT,0,39.11,-77.83,VA,20135,STANDARD
38506,BOSTON,0,38.54,-78.14,VA,22713,STANDARD
38507,CASTLETON,0,38.6,-78.1,VA,22716,STANDARD
38508,BOYCE,0,39.09,-78.05,VA,22620,STANDARD
38509,"BRANDY STATION",0,38.52,-77.89,VA,22714,STANDARD
38510,BRIGHTWOOD,0,38.41,-78.16,VA,22715,STANDARD
38511,BRISTOW,0,38.73,-77.55,VA,20136,STANDARD
38512,"BROAD RUN",0,38.81,-77.72,VA,20137,STANDARD
38513,CALVERTON,0,38.63,-77.67,VA,20138,"PO BOX"
38514,CASANOVA,0,38.61,-77.64,VA,20139,"PO BOX"
38515,CATHARPIN,0,38.84,-77.56,VA,20143,STANDARD
38516,CATLETT,0,38.61,-77.64,VA,20119,STANDARD
38517,CENTREVILLE,0,38.84,-77.44,VA,20120,STANDARD
38518,CENTREVILLE,0,38.84,-77.44,VA,20121,STANDARD
38519,CENTREVILLE,0,38.84,-77.44,VA,20122,"PO BOX"
38520,BRUCETOWN,0,39.25,-78.05,VA,22622,"PO BOX"
38521,"CLEAR BROOK",0,39.26,-78.1,VA,22624,STANDARD
38522,CLIFTON,0,38.77,-77.38,VA,20124,STANDARD
38523,"CROSS JUNCTION",0,39.32,-78.29,VA,22625,STANDARD
38524,CULPEPER,0,38.47,-78,VA,22701,STANDARD
38525,HAYWOOD,0,38.46,-78.17,VA,22722,STANDARD
38526,DELAPLANE,0,38.92,-77.92,VA,20144,STANDARD
38527,DULLES,0,38.92,-77.35,VA,20101,UNIQUE
38528,DULLES,0,38.92,-77.35,VA,20102,UNIQUE
38529,DULLES,0,38.92,-77.35,VA,20103,UNIQUE
38530,DULLES,0,38.92,-77.35,VA,20104,UNIQUE
38531,DULLES,0,38.9,-77.04,VA,20189,STANDARD
38532,DUMFRIES,0,38.6,-77.34,VA,22025,STANDARD
38533,DUMFRIES,0,38.56,-77.32,VA,22026,STANDARD
38534,ELKWOOD,0,38.51,-77.85,VA,22718,STANDARD
38535,CHANTILLY,0,38.87,-77.4,VA,20151,STANDARD
38536,CHANTILLY,0,38.87,-77.4,VA,20152,STANDARD
38537,CHANTILLY,0,38.87,-77.4,VA,20153,"PO BOX"
38538,FAIRFAX,0,38.85,-77.29,VA,22030,STANDARD
38539,FAIRFAX,0,38.85,-77.29,VA,22031,STANDARD
38540,FAIRFAX,0,38.85,-77.29,VA,22032,STANDARD
38541,FAIRFAX,0,38.85,-77.29,VA,22033,STANDARD
38542,FAIRFAX,0,38.85,-77.29,VA,22034,STANDARD
38543,FAIRFAX,0,38.85,-77.29,VA,22035,STANDARD
38544,FAIRFAX,0,38.85,-77.29,VA,22036,STANDARD
38545,FAIRFAX,0,38.85,-77.29,VA,22037,UNIQUE
38546,FAIRFAX,0,38.85,-77.29,VA,22038,"PO BOX"
38547,"FAIRFAX STATION",0,38.8,-77.32,VA,22039,STANDARD
38548,"FALLS CHURCH",0,38.88,-77.17,VA,22040,"PO BOX"
38549,"FALLS CHURCH",0,38.88,-77.17,VA,22041,STANDARD
38550,"FALLS CHURCH",0,38.88,-77.17,VA,22042,STANDARD
38551,"FALLS CHURCH",0,38.88,-77.17,VA,22043,STANDARD
38552,"FALLS CHURCH",0,38.88,-77.17,VA,22044,STANDARD
38553,"FALLS CHURCH",0,38.88,-77.17,VA,22046,STANDARD
38554,"FISHERS HILL",0,38.97,-78.4,VA,22626,"PO BOX"
38555,"FLINT HILL",0,38.76,-78.1,VA,22627,STANDARD
38556,HUNTLY,0,38.8,-78.14,VA,22640,STANDARD
38557,"FORT BELVOIR",0,38.7,-77.14,VA,22060,STANDARD
38558,"FORT VALLEY",0,38.84,-78.42,VA,22652,STANDARD
38559,"CHESTER GAP",0,38.85,-78.13,VA,22623,"PO BOX"
38560,"FRONT ROYAL",0,38.92,-78.18,VA,22630,STANDARD
38561,GAINESVILLE,0,38.79,-77.61,VA,20155,STANDARD
38562,GAINESVILLE,0,38.79,-77.61,VA,20156,"PO BOX"
38563,GOLDVEIN,0,38.44,-77.65,VA,22720,STANDARD
38564,GORE,0,39.26,-78.33,VA,22637,STANDARD
38565,"GREAT FALLS",0,39.01,-77.28,VA,22066,STANDARD
38566,HAMILTON,0,39.13,-77.66,VA,20158,STANDARD
38567,HAMILTON,0,39.13,-77.66,VA,20159,"PO BOX"
38568,HAYMARKET,0,38.81,-77.63,VA,20168,"PO BOX"
38569,HAYMARKET,0,38.81,-77.63,VA,20169,STANDARD
38570,HERNDON,0,38.96,-77.38,VA,20170,STANDARD
38571,HERNDON,0,38.96,-77.38,VA,20171,STANDARD
38572,HERNDON,0,38.96,-77.38,VA,20172,"PO BOX"
38573,RESTON,0,38.95,-77.34,VA,20190,STANDARD
38574,RESTON,0,38.95,-77.34,VA,20191,STANDARD
38575,HERNDON,0,38.96,-77.38,VA,20192,UNIQUE
38576,RESTON,0,38.95,-77.34,VA,20194,STANDARD
38577,RESTON,0,38.95,-77.34,VA,20195,"PO BOX"
38578,RESTON,0,38.95,-77.34,VA,20196,UNIQUE
38579,HERNDON,0,38.96,-77.38,VA,22095,UNIQUE
38580,RESTON,0,38.95,-77.34,VA,22096,UNIQUE
38581,HOOD,0,38.35,-78.38,VA,22723,STANDARD
38582,HUME,0,38.83,-77.99,VA,22639,STANDARD
38583,JEFFERSONTON,0,38.63,-77.91,VA,22724,STANDARD
38584,LEESBURG,0,39.1,-77.55,VA,20175,STANDARD
38585,LEESBURG,0,39.1,-77.55,VA,20176,STANDARD
38586,LEESBURG,0,39.1,-77.55,VA,20177,"PO BOX"
38587,LEESBURG,0,39.1,-77.55,VA,20178,"PO BOX"
38588,LEON,0,38.45,-78.15,VA,22725,STANDARD
38589,LIGNUM,0,38.41,-77.82,VA,22726,STANDARD
38590,RICHARDSVILLE,0,38.4,-77.72,VA,22736,STANDARD
38591,LINDEN,0,38.9,-78.07,VA,22642,STANDARD
38592,LORTON,0,38.7,-77.24,VA,22079,STANDARD
38593,LORTON,0,38.7,-77.24,VA,22199,"PO BOX"
38594,LOVETTSVILLE,0,39.27,-77.63,VA,20180,STANDARD
38595,GREENWAY,0,38.93,-77.16,VA,22067,STANDARD
38596,"MC LEAN",0,38.94,-77.19,VA,22101,STANDARD
38597,"MC LEAN",0,38.94,-77.19,VA,22102,STANDARD
38598,"WEST MCLEAN",0,38.93,-77.16,VA,22103,"PO BOX"
38599,"MC LEAN",0,38.94,-77.19,VA,22106,"PO BOX"
38600,"MC LEAN",0,38.93,-77.18,VA,22107,UNIQUE
38601,"MC LEAN",0,38.93,-77.18,VA,22108,UNIQUE
38602,"MC LEAN",0,38.94,-77.19,VA,22109,UNIQUE
38603,ARODA,0,38.32,-78.24,VA,22709,STANDARD
38604,BANCO,0,38.4,-78.33,VA,22711,STANDARD
38605,ETLAN,0,38.52,-78.26,VA,22719,STANDARD
38606,MADISON,0,38.37,-78.25,VA,22727,STANDARD
38607,MANASSAS,0,38.74,-77.48,VA,20108,"PO BOX"
38608,MANASSAS,0,38.74,-77.48,VA,20109,STANDARD
38609,MANASSAS,0,38.74,-77.48,VA,20110,STANDARD
38610,MANASSAS,0,38.74,-77.48,VA,20111,STANDARD
38611,MANASSAS,0,38.74,-77.48,VA,20112,STANDARD
38612,MANASSAS,0,38.74,-77.48,VA,20113,"PO BOX"
38613,MARKHAM,0,38.9,-78,VA,22643,STANDARD
38614,MARSHALL,0,38.87,-77.85,VA,20115,STANDARD
38615,MARSHALL,0,38.87,-77.85,VA,20116,"PO BOX"
38616,MAURERTOWN,0,38.98,-78.51,VA,22644,STANDARD
38617,MIDDLEBURG,0,38.97,-77.73,VA,20117,STANDARD
38618,MIDDLEBURG,0,38.97,-77.73,VA,20118,"PO BOX"
38619,MIDDLETOWN,0,39.02,-78.27,VA,22645,STANDARD
38620,MIDDLETOWN,0,39.02,-78.27,VA,22649,STANDARD
38621,MIDLAND,0,38.59,-77.72,VA,22728,STANDARD
38622,MILLWOOD,0,39.06,-78.03,VA,22646,"PO BOX"
38623,MITCHELLS,0,38.37,-78,VA,22729,STANDARD
38624,"MOUNT VERNON",0,38.71,-77.1,VA,22121,"PO BOX"
38625,NEWINGTON,0,38.73,-77.2,VA,22122,"PO BOX"
38626,NOKESVILLE,0,38.69,-77.58,VA,20181,STANDARD
38627,NOKESVILLE,0,38.69,-77.58,VA,20182,"PO BOX"
38628,MERRIFIELD,0,38.87,-77.24,VA,22081,STANDARD
38629,MERRIFIELD,0,38.87,-77.24,VA,22082,UNIQUE
38630,MERRIFIELD,0,38.87,-77.24,VA,22116,"PO BOX"
38631,MERRIFIELD,0,38.87,-77.24,VA,22119,UNIQUE
38632,OAKPARK,0,38.36,-78.16,VA,22730,STANDARD
38633,OCCOQUAN,0,38.68,-77.26,VA,22125,"PO BOX"
38634,ORLEAN,0,38.74,-77.96,VA,20128,"PO BOX"
38635,"PAEONIAN SPRINGS",0,39.16,-77.61,VA,20129,STANDARD
38636,PHILOMONT,0,39.05,-77.74,VA,20131,"PO BOX"
38637,PRATTS,0,38.35,-78.27,VA,22731,STANDARD
38638,PURCELLVILLE,0,39.13,-77.71,VA,20132,STANDARD
38639,PURCELLVILLE,0,39.13,-77.71,VA,20134,"PO BOX"
38640,LINCOLN,0,39.11,-77.69,VA,20160,"PO BOX"
38641,QUANTICO,0,38.52,-77.29,VA,22134,STANDARD
38642,QUANTICO,0,38.52,-77.29,VA,22135,UNIQUE
38643,RADIANT,0,38.31,-78.17,VA,22732,STANDARD
38644,RAPIDAN,0,38.31,-78.06,VA,22733,STANDARD
38645,RECTORTOWN,0,38.81,-77.9,VA,20140,"PO BOX"
38646,REMINGTON,0,38.53,-77.8,VA,22734,STANDARD
38647,REVA,0,38.49,-78.13,VA,22735,STANDARD
38648,MERRIFIELD,0,38.87,-77.24,VA,22118,UNIQUE
38649,RILEYVILLE,0,38.76,-78.38,VA,22650,STANDARD
38650,RIXEYVILLE,0,38.58,-77.97,VA,22737,STANDARD
38651,VIEWTOWN,0,38.63,-78.03,VA,22746,STANDARD
38652,ROCHELLE,0,38.29,-78.27,VA,22738,STANDARD
38653,"ROUND HILL",0,39.13,-77.77,VA,20141,STANDARD
38654,"ROUND HILL",0,39.13,-77.77,VA,20142,"PO BOX"
38655,SOMERVILLE,0,38.52,-77.6,VA,22739,"PO BOX"
38656,SPERRYVILLE,0,38.67,-78.25,VA,22740,STANDARD
38657,WOODVILLE,0,38.6,-78.17,VA,22749,STANDARD
38658,BURKE,0,38.78,-77.27,VA,22009,"PO BOX"
38659,BURKE,0,38.78,-77.27,VA,22015,STANDARD
38660,SPRINGFIELD,0,38.78,-77.17,VA,22150,STANDARD
38661,SPRINGFIELD,0,38.78,-77.17,VA,22151,STANDARD
38662,SPRINGFIELD,0,38.78,-77.17,VA,22152,STANDARD
38663,SPRINGFIELD,0,38.78,-77.17,VA,22153,STANDARD
38664,SPRINGFIELD,0,38.78,-77.17,VA,22156,UNIQUE
38665,SPRINGFIELD,0,38.78,-77.17,VA,22158,UNIQUE
38666,SPRINGFIELD,0,38.78,-77.17,VA,22159,UNIQUE
38667,SPRINGFIELD,0,38.78,-77.17,VA,22160,UNIQUE
38668,SPRINGFIELD,0,38.78,-77.17,VA,22161,UNIQUE
38669,"STAR TANNERY",0,39.08,-78.45,VA,22654,STANDARD
38670,"STEPHENS CITY",0,39.09,-78.22,VA,22655,STANDARD
38671,STEPHENSON,0,39.2,-78.09,VA,22656,STANDARD
38672,STERLING,0,39,-77.4,VA,20163,"PO BOX"
38673,STERLING,0,39,-77.4,VA,20164,STANDARD
38674,STERLING,0,39,-77.4,VA,20165,STANDARD
38675,STERLING,0,39,-77.4,VA,20166,STANDARD
38676,STERLING,0,39,-77.4,VA,20167,"PO BOX"
38677,STEVENSBURG,0,38.44,-77.9,VA,22741,STANDARD
38678,STRASBURG,0,38.98,-78.35,VA,22641,STANDARD
38679,STRASBURG,0,38.98,-78.35,VA,22657,STANDARD
38680,SUMERDUCK,0,38.46,-77.72,VA,22742,STANDARD
38681,SYRIA,0,38.48,-78.32,VA,22743,STANDARD
38682,"THE PLAINS",0,38.86,-77.77,VA,20198,STANDARD
38683,"TOMS BROOK",0,38.94,-78.43,VA,22660,STANDARD
38684,TRIANGLE,0,38.54,-77.31,VA,22172,STANDARD
38685,PARIS,0,39,-77.95,VA,20130,STANDARD
38686,UPPERVILLE,0,38.99,-77.88,VA,20184,STANDARD
38687,UPPERVILLE,0,38.99,-77.88,VA,20185,"PO BOX"
38688,"DUNN LORING",0,38.89,-77.23,VA,22027,STANDARD
38689,OAKTON,0,38.89,-77.3,VA,22124,STANDARD
38690,VIENNA,0,38.9,-77.26,VA,22180,STANDARD
38691,VIENNA,0,38.9,-77.26,VA,22181,STANDARD
38692,VIENNA,0,38.9,-77.26,VA,22182,STANDARD
38693,VIENNA,0,38.9,-77.26,VA,22183,"PO BOX"
38694,VIENNA,0,38.9,-77.26,VA,22185,UNIQUE
38695,WARRENTON,0,38.71,-77.79,VA,20186,STANDARD
38696,WARRENTON,0,38.71,-77.79,VA,20187,STANDARD
38697,WARRENTON,0,38.71,-77.79,VA,20188,"PO BOX"
38698,WASHINGTON,0,38.71,-78.15,VA,22747,STANDARD
38699,WATERFORD,0,39.18,-77.61,VA,20197,STANDARD
38700,"WHITE POST",0,39.05,-78.1,VA,22663,STANDARD
38701,WINCHESTER,0,39.17,-78.17,VA,22601,STANDARD
38702,WINCHESTER,0,39.17,-78.17,VA,22602,STANDARD
38703,WINCHESTER,0,39.17,-78.17,VA,22603,STANDARD
38704,WINCHESTER,0,39.17,-78.17,VA,22604,"PO BOX"
38705,WOLFTOWN,0,38.35,-78.34,VA,22748,"PO BOX"
38706,WOODBRIDGE,0,38.63,-77.26,VA,22191,STANDARD
38707,WOODBRIDGE,0,38.63,-77.26,VA,22192,STANDARD
38708,WOODBRIDGE,0,38.63,-77.26,VA,22193,STANDARD
38709,WOODBRIDGE,0,38.63,-77.26,VA,22194,"PO BOX"
38710,WOODBRIDGE,0,38.63,-77.26,VA,22195,"PO BOX"
38711,WOODSTOCK,0,38.87,-78.51,VA,22664,STANDARD
38712,ACCOMAC,0,37.71,-75.66,VA,23301,STANDARD
38713,ACHILLES,0,37.28,-76.44,VA,23001,"PO BOX"
38714,AFTON,0,38.03,-78.83,VA,22920,STANDARD
38715,ALBERTA,0,36.86,-77.88,VA,23821,STANDARD
38716,"AMELIA COURT HOUSE",0,37.34,-77.96,VA,23002,STANDARD
38717,ARK,0,37.43,-76.57,VA,23003,"PO BOX"
38718,ARRINGTON,0,37.68,-78.9,VA,22922,STANDARD
38719,ARVONIA,0,37.66,-78.41,VA,23004,STANDARD
38720,ASHLAND,0,37.76,-77.47,VA,23005,STANDARD
38721,ASSAWOMAN,0,37.87,-75.52,VA,23302,STANDARD
38722,ATLANTIC,0,37.9,-75.5,VA,23303,STANDARD
38723,WATTSVILLE,0,37.9,-75.5,VA,23483,"PO BOX"
38724,"AUGUSTA SPRINGS",0,38.1,-79.33,VA,24411,"PO BOX"
38725,AYLETT,0,37.77,-77.12,VA,23009,STANDARD
38726,BACOVA,0,38.01,-79.9,VA,24412,"PO BOX"
38727,BARBOURSVILLE,0,38.17,-78.28,VA,22923,STANDARD
38728,BARHAMSVILLE,0,37.45,-76.84,VA,23011,STANDARD
38729,BASKERVILLE,0,36.68,-78.27,VA,23915,STANDARD
38730,BASYE,0,38.8,-78.78,VA,22810,STANDARD
38731,BATESVILLE,0,38.01,-78.63,VA,22924,"PO BOX"
38732,"BATTERY PARK",0,36.96,-76.6,VA,23304,"PO BOX"
38733,BEAVERDAM,0,37.94,-77.65,VA,23015,STANDARD
38734,"BELLE HAVEN",0,37.55,-75.81,VA,23306,STANDARD
38735,BENA,0,37.27,-76.45,VA,23018,"PO BOX"
38736,BERGTON,0,38.79,-78.96,VA,22811,STANDARD
38737,BIRDSNEST,0,37.43,-75.88,VA,23307,STANDARD
38738,BLACKSTONE,0,37.07,-78,VA,23824,STANDARD
38739,BLOXOM,0,37.83,-75.62,VA,23308,STANDARD
38740,MEARS,0,37.87,-75.64,VA,23409,STANDARD
38741,"BLUE GRASS",0,38.53,-79.6,VA,24413,STANDARD
38742,BOHANNON,0,37.39,-76.35,VA,23021,STANDARD
38743,"BOWLING GREEN",0,38.04,-77.35,VA,22427,STANDARD
38744,"BOWLING GREEN",0,38.04,-77.35,VA,22428,UNIQUE
38745,BOYDTON,0,36.66,-78.38,VA,23917,STANDARD
38746,BOYKINS,0,36.57,-77.19,VA,23827,STANDARD
38747,BRACEY,0,36.59,-78.14,VA,23919,STANDARD
38748,BRANCHVILLE,0,36.56,-77.24,VA,23828,STANDARD
38749,"BREMO BLUFF",0,37.71,-78.29,VA,23022,STANDARD
38750,BRIDGEWATER,0,38.38,-78.96,VA,22812,STANDARD
38751,BROADWAY,0,38.6,-78.79,VA,22815,STANDARD
38752,BRODNAX,0,36.7,-78.03,VA,23920,STANDARD
38753,BROWNSBURG,0,37.93,-79.31,VA,24415,"PO BOX"
38754,BUCKINGHAM,0,37.55,-78.55,VA,23921,STANDARD
38755,"BUENA VISTA",0,37.73,-79.35,VA,24416,STANDARD
38756,BUMPASS,0,37.96,-77.73,VA,23024,STANDARD
38757,BURGESS,0,37.88,-76.34,VA,22432,STANDARD
38758,EDWARDSVILLE,0,37.9,-76.36,VA,22456,"PO BOX"
38759,BURKEVILLE,0,37.18,-78.2,VA,23922,STANDARD
38760,"BURR HILL",0,38.34,-77.86,VA,22433,STANDARD
38761,CALLAO,0,37.96,-76.55,VA,22435,STANDARD
38762,"CAPE CHARLES",0,37.27,-76.01,VA,23310,STANDARD
38763,OYSTER,0,37.28,-75.92,VA,23419,"PO BOX"
38764,SEAVIEW,0,37.27,-75.95,VA,23429,"PO BOX"
38765,CAPEVILLE,0,37.2,-75.95,VA,23313,"PO BOX"
38766,CAPRON,0,36.71,-77.2,VA,23829,STANDARD
38767,CARET,0,37.98,-76.96,VA,22436,STANDARD
38768,CARROLLTON,0,36.94,-76.56,VA,23314,STANDARD
38769,CARRSVILLE,0,36.71,-76.82,VA,23315,STANDARD
38770,CARSON,0,37.03,-77.4,VA,23830,STANDARD
38771,CARTERSVILLE,0,37.66,-78.1,VA,23027,STANDARD
38772,"CENTER CROSS",0,37.8,-76.77,VA,22437,STANDARD
38773,CHAMPLAIN,0,38.01,-76.99,VA,22438,STANDARD
38774,LORETTO,0,38.07,-77.05,VA,22509,STANDARD
38775,"CHARLES CITY",0,37.34,-77.07,VA,23030,STANDARD
38776,"CHARLOTTE COURT HOUSE",0,37.05,-78.63,VA,23923,STANDARD
38777,CHARLOTTESVILLE,0,38.03,-78.48,VA,22901,STANDARD
38778,CHARLOTTESVILLE,0,38.03,-78.48,VA,22902,STANDARD
38779,CHARLOTTESVILLE,0,38.03,-78.48,VA,22903,STANDARD
38780,CHARLOTTESVILLE,0,38.03,-78.48,VA,22904,STANDARD
38781,CHARLOTTESVILLE,0,38.03,-78.48,VA,22905,"PO BOX"
38782,CHARLOTTESVILLE,0,38.03,-78.48,VA,22906,"PO BOX"
38783,CHARLOTTESVILLE,0,38.03,-78.48,VA,22907,UNIQUE
38784,CHARLOTTESVILLE,0,38.03,-78.48,VA,22908,UNIQUE
38785,CHARLOTTESVILLE,0,38.03,-78.48,VA,22909,UNIQUE
38786,CHARLOTTESVILLE,0,38.03,-78.48,VA,22910,UNIQUE
38787,CHARLOTTESVILLE,0,38.03,-78.48,VA,22911,STANDARD
38788,"CHASE CITY",0,36.79,-78.46,VA,23924,STANDARD
38789,"FORT MITCHELL",0,36.91,-78.48,VA,23941,"PO BOX"
38790,CHERITON,0,37.28,-75.96,VA,23316,"PO BOX"
38791,CHESAPEAKE,0,36.67,-76.3,VA,23320,STANDARD
38792,CHESAPEAKE,0,36.67,-76.3,VA,23321,STANDARD
38793,CHESAPEAKE,0,36.67,-76.3,VA,23322,STANDARD
38794,CHESAPEAKE,0,36.67,-76.3,VA,23323,STANDARD
38795,CHESAPEAKE,0,36.67,-76.3,VA,23324,STANDARD
38796,CHESAPEAKE,0,36.67,-76.3,VA,23325,STANDARD
38797,CHESAPEAKE,0,36.67,-76.3,VA,23326,UNIQUE
38798,CHESAPEAKE,0,36.67,-76.3,VA,23327,"PO BOX"
38799,CHESAPEAKE,0,36.67,-76.3,VA,23328,"PO BOX"
38800,CHESTER,0,37.35,-77.43,VA,23831,STANDARD
38801,CHESTER,0,37.35,-77.43,VA,23836,STANDARD
38802,CHESTERFIELD,0,37.37,-77.5,VA,23832,STANDARD
38803,CHESTERFIELD,0,37.37,-77.5,VA,23838,STANDARD
38804,"CHINCOTEAGUE ISLAND",0,37.92,-75.32,VA,23336,STANDARD
38805,"WALLOPS ISLAND",0,37.84,-75.47,VA,23337,STANDARD
38806,"CHURCH ROAD",0,37.15,-77.63,VA,23833,STANDARD
38807,"CHURCH VIEW",0,37.67,-76.68,VA,23032,STANDARD
38808,CHURCHVILLE,0,38.22,-79.16,VA,24421,STANDARD
38809,CLAREMONT,0,37.22,-76.96,VA,23899,"PO BOX"
38810,CLARKSVILLE,0,36.62,-78.56,VA,23927,STANDARD
38811,"CLIFTON FORGE",0,37.82,-79.82,VA,24422,STANDARD
38812,"COBBS CREEK",0,37.5,-76.39,VA,23035,STANDARD
38813,"COLES POINT",0,38.14,-76.63,VA,22442,"PO BOX"
38814,"COLONIAL BEACH",0,38.25,-76.97,VA,22443,STANDARD
38815,"COLONIAL HEIGHTS",0,37.26,-77.39,VA,23834,STANDARD
38816,COLUMBIA,0,37.75,-78.16,VA,23038,STANDARD
38817,CORBIN,0,38.19,-77.38,VA,22446,"PO BOX"
38818,COURTLAND,0,36.71,-77.06,VA,23837,STANDARD
38819,COVESVILLE,0,37.89,-78.7,VA,22931,STANDARD
38820,COVINGTON,0,37.77,-79.99,VA,24426,STANDARD
38821,CRADDOCKVILLE,0,37.6,-75.86,VA,23341,"PO BOX"
38822,"DAVIS WHARF",0,37.56,-75.88,VA,23345,STANDARD
38823,CRAIGSVILLE,0,38.08,-79.38,VA,24430,STANDARD
38824,CREWE,0,37.18,-78.13,VA,23930,STANDARD
38825,CRIDERS,0,38.75,-79,VA,22820,STANDARD
38826,CRIMORA,0,38.16,-78.83,VA,24431,STANDARD
38827,CROZET,0,38.06,-78.69,VA,22932,STANDARD
38828,CROZIER,0,37.63,-77.79,VA,23039,STANDARD
38829,CULLEN,0,37.11,-78.65,VA,23934,STANDARD
38830,CUMBERLAND,0,37.49,-78.24,VA,23040,STANDARD
38831,DAHLGREN,0,38.33,-77.05,VA,22448,STANDARD
38832,DAYTON,0,38.47,-79.08,VA,22821,STANDARD
38833,DEERFIELD,0,38.19,-79.4,VA,24432,STANDARD
38834,DELTAVILLE,0,37.55,-76.32,VA,23043,STANDARD
38835,DENDRON,0,37.03,-76.92,VA,23839,STANDARD
38836,ELBERON,0,37.07,-76.88,VA,23846,STANDARD
38837,DEWITT,0,37.03,-77.64,VA,23840,STANDARD
38838,DILLWYN,0,37.54,-78.46,VA,23936,STANDARD
38839,DINWIDDIE,0,37.07,-77.58,VA,23841,STANDARD
38840,DISPUTANTA,0,37.12,-77.22,VA,23842,STANDARD
38841,"DOE HILL",0,38.43,-79.44,VA,24433,STANDARD
38842,DOGUE,0,38.23,-77.21,VA,22451,"PO BOX"
38843,DOLPHIN,0,36.83,-77.79,VA,23843,STANDARD
38844,DOSWELL,0,37.86,-77.46,VA,23047,STANDARD
38845,"DRAKES BRANCH",0,36.99,-78.6,VA,23937,STANDARD
38846,DREWRYVILLE,0,36.71,-77.3,VA,23844,STANDARD
38847,DUNDAS,0,36.91,-78.02,VA,23938,STANDARD
